image_name,pid,building_id
160052899767499_bdid_37892808.png,160052899767499,37892808
3297147610577178_bdid_25904879.png,3297147610577178,25904879
611133026881732_bdid_23711157.png,611133026881732,23711157
402695875102743_bdid_102212523.png,402695875102743,102212523
3078000955850737_bdid_107860173.png,3078000955850737,107860173
1645166539361432_bdid_208077800.png,1645166539361432,208077800
120859493731472_bdid_103069854.png,120859493731472,103069854
121442297439305_bdid_754952716.png,121442297439305,754952716
422456619556841_bdid_37827887.png,422456619556841,37827887
433489308289977_bdid_166693508.png,433489308289977,166693508
3194179267525661_bdid_148392921.png,3194179267525661,148392921
157503760042128_bdid_100278474.png,157503760042128,100278474
1271499036652442_bdid_37768994.png,1271499036652442,37768994
383939553845703_bdid_853022539.png,383939553845703,853022539
4572744586173245_bdid_108076928.png,4572744586173245,108076928
3701635896717249_bdid_37739093.png,3701635896717249,37739093
1008921840934831_bdid_37896306.png,1008921840934831,37896306
606266201461300_bdid_380427092.png,606266201461300,380427092
464173996621749_bdid_27829980.png,464173996621749,27829980
889526039760185_bdid_37555580.png,889526039760185,37555580
1146175612787177_bdid_54672679.png,1146175612787177,54672679
612544153393702_bdid_31278226.png,612544153393702,31278226
6088677821189074_bdid_43031400.png,6088677821189074,43031400
443028407414196_bdid_42496276.png,443028407414196,42496276
697416398658855_bdid_96829627.png,697416398658855,96829627
397781632400240_bdid_161418823.png,397781632400240,161418823
463656536597274_bdid_80996756.png,463656536597274,80996756
726157815829333_bdid_84792337.png,726157815829333,84792337
920033711979447_bdid_96358681.png,920033711979447,96358681
270024162116327_bdid_52170600.png,270024162116327,52170600
189706160201586_bdid_96829066.png,189706160201586,96829066
1714058772280890_bdid_161431348.png,1714058772280890,161431348
557168506247214_bdid_33897067.png,557168506247214,33897067
1045487593292653_bdid_51735926.png,1045487593292653,51735926
165201382619861_bdid_103964504.png,165201382619861,103964504
494806602867556_bdid_53576720.png,494806602867556,53576720
3116986778532699_bdid_23722881.png,3116986778532699,23722881
489868329273923_bdid_37548424.png,489868329273923,37548424
414872170799311_bdid_108642917.png,414872170799311,108642917
1031888331519009_bdid_98644579.png,1031888331519009,98644579
497023622402250_bdid_161236517.png,497023622402250,161236517
130708066029939_bdid_50013027.png,130708066029939,50013027
390960342811512_bdid_101309886.png,390960342811512,101309886
490075895616735_bdid_73834115.png,490075895616735,73834115
170184848678390_bdid_221268805.png,170184848678390,221268805
461663045364783_bdid_28956500.png,461663045364783,28956500
1393805761193979_bdid_96358691.png,1393805761193979,96358691
1061961128779547_bdid_97590647.png,1061961128779547,97590647
1869537206587721_bdid_28952203.png,1869537206587721,28952203
1523285688302475_bdid_1652105.png,1523285688302475,1652105
882634907176994_bdid_37877447.png,882634907176994,37877447
114646221078981_bdid_164630268.png,114646221078981,164630268
465230958693781_bdid_48524015.png,465230958693781,48524015
731983267913978_bdid_4064647.png,731983267913978,4064647
1438439183411991_bdid_29026266.png,1438439183411991,29026266
626705161803169_bdid_8476437.png,626705161803169,8476437
772002563778430_bdid_44690698.png,772002563778430,44690698
335629054768445_bdid_23748107.png,335629054768445,23748107
836404884429212_bdid_23748038.png,836404884429212,23748038
800677361840575_bdid_305610349.png,800677361840575,305610349
2064237890616144_bdid_1779171.png,2064237890616144,1779171
1004795540207562_bdid_100507067.png,1004795540207562,100507067
740752878024862_bdid_197907095.png,740752878024862,197907095
7242577932525748_bdid_29007128.png,7242577932525748,29007128
807557824325178_bdid_33062609.png,807557824325178,33062609
573994637590832_bdid_916757846.png,573994637590832,916757846
284380123635661_bdid_239912144.png,284380123635661,239912144
745415700081706_bdid_77642369.png,745415700081706,77642369
1013177399411604_bdid_108076904.png,1013177399411604,108076904
425111776968832_bdid_571095723.png,425111776968832,571095723
730688321409518_bdid_42493960.png,730688321409518,42493960
602693227487113_bdid_207540681.png,602693227487113,207540681
278193461097064_bdid_59285090.png,278193461097064,59285090
464462228485463_bdid_184605502.png,464462228485463,184605502
1100898650394109_bdid_327481178.png,1100898650394109,327481178
722821952415795_bdid_147686962.png,722821952415795,147686962
1715703662202992_bdid_180594.png,1715703662202992,180594
1378017109638756_bdid_25388823.png,1378017109638756,25388823
159871229836583_bdid_37896331.png,159871229836583,37896331
1334790960421933_bdid_26367516.png,1334790960421933,26367516
1086212662144209_bdid_277926526.png,1086212662144209,277926526
685540383434124_bdid_464524861.png,685540383434124,464524861
1274858730609119_bdid_37833156.png,1274858730609119,37833156
1234672584380387_bdid_37555571.png,1234672584380387,37555571
989111808334453_bdid_419440858.png,989111808334453,419440858
285252394315669_bdid_544166625.png,285252394315669,544166625
1418844302163051_bdid_52525491.png,1418844302163051,52525491
1559475911459785_bdid_108076911.png,1559475911459785,108076911
319399334106295_bdid_551468697.png,319399334106295,551468697
140701555277864_bdid_156350017.png,140701555277864,156350017
3248564258754061_bdid_228041166.png,3248564258754061,228041166
1368696940290961_bdid_649516969.png,1368696940290961,649516969
1540342096528232_bdid_315145786.png,1540342096528232,315145786
113782904372591_bdid_160982129.png,113782904372591,160982129
867411590598328_bdid_37566153.png,867411590598328,37566153
236487575527308_bdid_100511510.png,236487575527308,100511510
1132696290761315_bdid_37739120.png,1132696290761315,37739120
5751819074898266_bdid_25483580.png,5751819074898266,25483580
1411259942650516_bdid_145038737.png,1411259942650516,145038737
2931638770430009_bdid_65202058.png,2931638770430009,65202058
154672883596559_bdid_53258185.png,154672883596559,53258185
480123380087058_bdid_23710519.png,480123380087058,23710519
870502070679677_bdid_386789999.png,870502070679677,386789999
126524200000522_bdid_161754800.png,126524200000522,161754800
557168506247214_bdid_105761130.png,557168506247214,105761130
1394695907658513_bdid_37548416.png,1394695907658513,37548416
1014496362885871_bdid_35372493.png,1014496362885871,35372493
323664329837076_bdid_316506155.png,323664329837076,316506155
895604567809284_bdid_37739091.png,895604567809284,37739091
338219087780223_bdid_83379084.png,338219087780223,83379084
1036237884807076_bdid_274458859.png,1036237884807076,274458859
3464562757100309_bdid_1633385.png,3464562757100309,1633385
1291254901302649_bdid_195086494.png,1291254901302649,195086494
140734291888156_bdid_125536594.png,140734291888156,125536594
472811721600717_bdid_123623480.png,472811721600717,123623480
407595541135945_bdid_27162429.png,407595541135945,27162429
161018792941582_bdid_37437861.png,161018792941582,37437861
1952265661816101_bdid_113550817.png,1952265661816101,113550817
1196448088443456_bdid_37570921.png,1196448088443456,37570921
4584476924944004_bdid_144070093.png,4584476924944004,144070093
500210782021556_bdid_161422390.png,500210782021556,161422390
5478684302161365_bdid_293435120.png,5478684302161365,293435120
585454776760044_bdid_12273308.png,585454776760044,12273308
2999672090363313_bdid_27763569.png,2999672090363313,27763569
468643364366310_bdid_7884220.png,468643364366310,7884220
465543901867939_bdid_23733603.png,465543901867939,23733603
127337153309454_bdid_37877447.png,127337153309454,37877447
100196986162524_bdid_46096306.png,100196986162524,46096306
337027681577494_bdid_271495329.png,337027681577494,271495329
305468488090406_bdid_37549866.png,305468488090406,37549866
823471299696579_bdid_178760717.png,823471299696579,178760717
1812257748974490_bdid_24271940.png,1812257748974490,24271940
289730186412370_bdid_305213417.png,289730186412370,305213417
2016637705394493_bdid_221261327.png,2016637705394493,221261327
617814276309817_bdid_37833161.png,617814276309817,37833161
999441371554511_bdid_446489386.png,999441371554511,446489386
1529778681169995_bdid_113550813.png,1529778681169995,113550813
182050054501787_bdid_105801793.png,182050054501787,105801793
3040821386198277_bdid_23711362.png,3040821386198277,23711362
984674176010048_bdid_27779125.png,984674176010048,27779125
214554147603339_bdid_610613026.png,214554147603339,610613026
1121994778341841_bdid_1088227741.png,1121994778341841,1088227741
1442146059769881_bdid_24764514.png,1442146059769881,24764514
445348544204634_bdid_107860180.png,445348544204634,107860180
1082573662637067_bdid_179260837.png,1082573662637067,179260837
408940257683657_bdid_24750788.png,408940257683657,24750788
364551969462464_bdid_571095661.png,364551969462464,571095661
186937637780050_bdid_75846687.png,186937637780050,75846687
1227361841455600_bdid_32980952.png,1227361841455600,32980952
1431588654313036_bdid_245859805.png,1431588654313036,245859805
622357442517719_bdid_37789519.png,622357442517719,37789519
1220361172024518_bdid_506035713.png,1220361172024518,506035713
802481321687538_bdid_231258094.png,802481321687538,231258094
795540515333287_bdid_145128799.png,795540515333287,145128799
556005116189231_bdid_426297584.png,556005116189231,426297584
959142321837902_bdid_32568644.png,959142321837902,32568644
752532529652904_bdid_43031400.png,752532529652904,43031400
457122609353154_bdid_22989990.png,457122609353154,22989990
673888193923354_bdid_222885624.png,673888193923354,222885624
605268234052852_bdid_191513736.png,605268234052852,191513736
1964648177042112_bdid_315263580.png,1964648177042112,315263580
1003985671450825_bdid_487042996.png,1003985671450825,487042996
1121669825853596_bdid_26287478.png,1121669825853596,26287478
420376029765206_bdid_102212523.png,420376029765206,102212523
362326562327763_bdid_37652420.png,362326562327763,37652420
402154958224710_bdid_141112333.png,402154958224710,141112333
736359708123316_bdid_37652407.png,736359708123316,37652407
126566283691954_bdid_105780932.png,126566283691954,105780932
306782494920150_bdid_98599378.png,306782494920150,98599378
841984523162969_bdid_37528776.png,841984523162969,37528776
144225278129842_bdid_105809613.png,144225278129842,105809613
507187797898365_bdid_80501200.png,507187797898365,80501200
494586769458050_bdid_720875586.png,494586769458050,720875586
203333425866286_bdid_100279579.png,203333425866286,100279579
345107811036774_bdid_83379724.png,345107811036774,83379724
551714009856567_bdid_161754800.png,551714009856567,161754800
388739916379256_bdid_74598369.png,388739916379256,74598369
612589766498996_bdid_23710552.png,612589766498996,23710552
224907269909565_bdid_27162430.png,224907269909565,27162430
1193697794622635_bdid_96356761.png,1193697794622635,96356761
444476270936717_bdid_125745099.png,444476270936717,125745099
3271635999785469_bdid_40408002.png,3271635999785469,40408002
742368787291955_bdid_103964503.png,742368787291955,103964503
1589256281862215_bdid_98599373.png,1589256281862215,98599373
496550129715179_bdid_43346189.png,496550129715179,43346189
203790352477367_bdid_5812749.png,203790352477367,5812749
1082573662637067_bdid_179260818.png,1082573662637067,179260818
1494410154277847_bdid_222405403.png,1494410154277847,222405403
1861372904371902_bdid_37528776.png,1861372904371902,37528776
233790008936092_bdid_83389831.png,233790008936092,83389831
502954888910951_bdid_219801847.png,502954888910951,219801847
880827446541212_bdid_368946960.png,880827446541212,368946960
983321439567511_bdid_74476582.png,983321439567511,74476582
568114157569915_bdid_105352766.png,568114157569915,105352766
396287025321492_bdid_150625182.png,396287025321492,150625182
699498317816441_bdid_391245017.png,699498317816441,391245017
887384845156950_bdid_207874839.png,887384845156950,207874839
455818369646987_bdid_96135918.png,455818369646987,96135918
293979079017460_bdid_43031501.png,293979079017460,43031501
659583285125103_bdid_37545205.png,659583285125103,37545205
3709751822588259_bdid_24362278.png,3709751822588259,24362278
146552437739195_bdid_37827890.png,146552437739195,37827890
2778708955636176_bdid_105736273.png,2778708955636176,105736273
1437291093367828_bdid_28303222.png,1437291093367828,28303222
7530146380373978_bdid_748925082.png,7530146380373978,748925082
207448834924839_bdid_37885533.png,207448834924839,37885533
321138413497529_bdid_24509312.png,321138413497529,24509312
785511239571702_bdid_32561439.png,785511239571702,32561439
1073127496581649_bdid_327610208.png,1073127496581649,327610208
744364324527436_bdid_315015433.png,744364324527436,315015433
733068678034742_bdid_24273550.png,733068678034742,24273550
284380123635661_bdid_191476058.png,284380123635661,191476058
210226071253840_bdid_100602829.png,210226071253840,100602829
661360818756369_bdid_40366151.png,661360818756369,40366151
161474986235941_bdid_51370095.png,161474986235941,51370095
447629830871796_bdid_37789477.png,447629830871796,37789477
668267501940718_bdid_24514820.png,668267501940718,24514820
1598652810905639_bdid_82627892.png,1598652810905639,82627892
940340949930292_bdid_25216579.png,940340949930292,25216579
799273919014667_bdid_37566143.png,799273919014667,37566143
3177741159111173_bdid_166694534.png,3177741159111173,166694534
623273396495061_bdid_220209909.png,623273396495061,220209909
3320224334867888_bdid_23278211.png,3320224334867888,23278211
439289695509716_bdid_37652386.png,439289695509716,37652386
370016728053982_bdid_23748306.png,370016728053982,23748306
1160834148016153_bdid_100505848.png,1160834148016153,100505848
579717096434284_bdid_23462813.png,579717096434284,23462813
141089085285726_bdid_144984377.png,141089085285726,144984377
1093103728778247_bdid_98644590.png,1093103728778247,98644590
734209244484436_bdid_100507069.png,734209244484436,100507069
1393747074462675_bdid_125521885.png,1393747074462675,125521885
140715282218027_bdid_90177440.png,140715282218027,90177440
539576460929120_bdid_161239381.png,539576460929120,161239381
1074401066449954_bdid_37652381.png,1074401066449954,37652381
175288938146440_bdid_23748035.png,175288938146440,23748035
1408356343176654_bdid_166693290.png,1408356343176654,166693290
1058470049136089_bdid_23875037.png,1058470049136089,23875037
318620416449383_bdid_738320729.png,318620416449383,738320729
671312408437270_bdid_423457079.png,671312408437270,423457079
480556560378148_bdid_1299448301.png,480556560378148,1299448301
774786964095883_bdid_57129696.png,774786964095883,57129696
3042078446031310_bdid_105782644.png,3042078446031310,105782644
873726218113264_bdid_840869761.png,873726218113264,840869761
669350224247619_bdid_26491348.png,669350224247619,26491348
384281030299952_bdid_51804447.png,384281030299952,51804447
590708888970156_bdid_83379731.png,590708888970156,83379731
465446873093037_bdid_37846146.png,465446873093037,37846146
621167642961205_bdid_41724936.png,621167642961205,41724936
398780105258904_bdid_24649550.png,398780105258904,24649550
730573764705058_bdid_105803624.png,730573764705058,105803624
1309244969942088_bdid_100280408.png,1309244969942088,100280408
568688688651167_bdid_24264478.png,568688688651167,24264478
2182728828600409_bdid_8465630.png,2182728828600409,8465630
440537204787772_bdid_51759285.png,440537204787772,51759285
1243863459475624_bdid_24246523.png,1243863459475624,24246523
403449341686030_bdid_32359419.png,403449341686030,32359419
291011653732252_bdid_58252416.png,291011653732252,58252416
486381777635761_bdid_27829982.png,486381777635761,27829982
159347273064873_bdid_100602830.png,159347273064873,100602830
921848832165723_bdid_84792346.png,921848832165723,84792346
334316585424403_bdid_321799229.png,334316585424403,321799229
684932065874101_bdid_679549771.png,684932065874101,679549771
399424085365563_bdid_72852216.png,399424085365563,72852216
326078649665379_bdid_161754800.png,326078649665379,161754800
1073127496581649_bdid_315145789.png,1073127496581649,315145789
1008635780759468_bdid_293412207.png,1008635780759468,293412207
560312098799773_bdid_23148702.png,560312098799773,23148702
106162395179762_bdid_37739079.png,106162395179762,37739079
840432940541198_bdid_23277805.png,840432940541198,23277805
464656035761825_bdid_84792399.png,464656035761825,84792399
474348314548102_bdid_156089.png,474348314548102,156089
3339236226208594_bdid_99757159.png,3339236226208594,99757159
405620798501228_bdid_312744220.png,405620798501228,312744220
5199343300127593_bdid_85613539.png,5199343300127593,85613539
145291008033110_bdid_18676769.png,145291008033110,18676769
288714459907378_bdid_184719400.png,288714459907378,184719400
337012525185714_bdid_23748411.png,337012525185714,23748411
2526951577447108_bdid_125745083.png,2526951577447108,125745083
531956601675825_bdid_105733645.png,531956601675825,105733645
5006161476179531_bdid_84806311.png,5006161476179531,84806311
1295176844376564_bdid_35098080.png,1295176844376564,35098080
485428156589047_bdid_33062823.png,485428156589047,33062823
264954279274559_bdid_315145816.png,264954279274559,315145816
603113220992574_bdid_37896250.png,603113220992574,37896250
822177016475542_bdid_1238413166.png,822177016475542,1238413166
119591553960420_bdid_37789499.png,119591553960420,37789499
601912615126421_bdid_37652419.png,601912615126421,37652419
808751144076331_bdid_37545219.png,808751144076331,37545219
869886120768903_bdid_96358691.png,869886120768903,96358691
480123380087058_bdid_51428119.png,480123380087058,51428119
1154508399023018_bdid_327610200.png,1154508399023018,327610200
1220361172024518_bdid_506035708.png,1220361172024518,506035708
203790352477367_bdid_100278484.png,203790352477367,100278484
629494394773021_bdid_83388276.png,629494394773021,83388276
232209905677336_bdid_96358678.png,232209905677336,96358678
927447131221515_bdid_1060490094.png,927447131221515,1060490094
901092477245727_bdid_23748484.png,901092477245727,23748484
315943080707863_bdid_24514811.png,315943080707863,24514811
679280913199092_bdid_37827906.png,679280913199092,37827906
2086854811470841_bdid_100278826.png,2086854811470841,100278826
1099666377766990_bdid_37846120.png,1099666377766990,37846120
266858695722679_bdid_25749231.png,266858695722679,25749231
3243246292647858_bdid_105809809.png,3243246292647858,105809809
