image_name,pid,building_id
675433026845779_bdid_187135401.png,675433026845779,187135401
975104464055518_bdid_291398591.png,975104464055518,291398591
3759792397639548_bdid_308597911.png,3759792397639548,308597911
919857613184201_bdid_314514072.png,919857613184201,314514072
971225974459326_bdid_309073214.png,971225974459326,309073214
1123945705579513_bdid_437200018.png,1123945705579513,437200018
573232517450770_bdid_361652940.png,573232517450770,361652940
1636526957111528_bdid_697247936.png,1636526957111528,697247936
1158866472029882_bdid_409696807.png,1158866472029882,409696807
412908738290072_bdid_290089922.png,412908738290072,290089922
140926635109679_bdid_685980694.png,140926635109679,685980694
673115784018864_bdid_506525574.png,673115784018864,506525574
1514659329464595_bdid_16554354.png,1514659329464595,16554354
8057187824301062_bdid_409637418.png,8057187824301062,409637418
460171606757700_bdid_684960158.png,460171606757700,684960158
1345443552545351_bdid_677280439.png,1345443552545351,677280439
322060640051115_bdid_840739140.png,322060640051115,840739140
1093438938414197_bdid_362522309.png,1093438938414197,362522309
1534177750470638_bdid_409102560.png,1534177750470638,409102560
438680425461072_bdid_291696927.png,438680425461072,291696927
1949824368767417_bdid_303139004.png,1949824368767417,303139004
1005066154360535_bdid_183549700.png,1005066154360535,183549700
418025510995989_bdid_308696212.png,418025510995989,308696212
970888478062555_bdid_182972629.png,970888478062555,182972629
2907624726202095_bdid_287921014.png,2907624726202095,287921014
336489892515975_bdid_319040024.png,336489892515975,319040024
366252492049997_bdid_290094503.png,366252492049997,290094503
758587305041055_bdid_283275763.png,758587305041055,283275763
893908995826278_bdid_408990878.png,893908995826278,408990878
1005019457642253_bdid_437283268.png,1005019457642253,437283268
293687083796700_bdid_471332299.png,293687083796700,471332299
729351239166359_bdid_437145236.png,729351239166359,437145236
919375723203207_bdid_690933330.png,919375723203207,690933330
785269803395348_bdid_288174178.png,785269803395348,288174178
440839588695366_bdid_601176340.png,440839588695366,601176340
784450230452948_bdid_375358360.png,784450230452948,375358360
441189955307237_bdid_312239122.png,441189955307237,312239122
656592162285531_bdid_991039646.png,656592162285531,991039646
494376312319331_bdid_308678989.png,494376312319331,308678989
1490348841918352_bdid_288034796.png,1490348841918352,288034796
100781625911731_bdid_601176337.png,100781625911731,601176337
1142029273732423_bdid_291642917.png,1142029273732423,291642917
143464334671528_bdid_310603501.png,143464334671528,310603501
285811853360884_bdid_310917390.png,285811853360884,310917390
972531254248271_bdid_314895403.png,972531254248271,314895403
7479474342139038_bdid_310603894.png,7479474342139038,310603894
366709628424021_bdid_330789890.png,366709628424021,330789890
819886410016361_bdid_390291185.png,819886410016361,390291185
265783722086088_bdid_310909234.png,265783722086088,310909234
1027166052354541_bdid_811990705.png,1027166052354541,811990705
970345187930920_bdid_375360370.png,970345187930920,375360370
954236345330679_bdid_677149045.png,954236345330679,677149045
3396826810614984_bdid_308590920.png,3396826810614984,308590920
3870204803213904_bdid_685717427.png,3870204803213904,685717427
287803390177331_bdid_677208931.png,287803390177331,677208931
881189907156672_bdid_506546090.png,881189907156672,506546090
971409901121419_bdid_330477365.png,971409901121419,330477365
495150479681223_bdid_330336845.png,495150479681223,330336845
1663654194449726_bdid_506545318.png,1663654194449726,506545318
965003444219269_bdid_994115332.png,965003444219269,994115332
1223547342350368_bdid_187595621.png,1223547342350368,187595621
692406665298077_bdid_184095288.png,692406665298077,184095288
1249822239736101_bdid_309024649.png,1249822239736101,309024649
1433268004020086_bdid_288142428.png,1433268004020086,288142428
972584977591936_bdid_277946436.png,972584977591936,277946436
2549329805228471_bdid_601173825.png,2549329805228471,601173825
413697054807148_bdid_309064403.png,413697054807148,309064403
449820610974759_bdid_437277636.png,449820610974759,437277636
1232300141546296_bdid_312352211.png,1232300141546296,312352211
776502124461392_bdid_408799116.png,776502124461392,408799116
466077942454012_bdid_677214773.png,466077942454012,677214773
1174189433771471_bdid_291696914.png,1174189433771471,291696914
866830212167929_bdid_312211288.png,866830212167929,312211288
3731833937101905_bdid_677279672.png,3731833937101905,677279672
970912800936550_bdid_437514533.png,970912800936550,437514533
1722905084909077_bdid_291399041.png,1722905084909077,291399041
3540983822714267_bdid_991039846.png,3540983822714267,991039846
421621033997544_bdid_691059720.png,421621033997544,691059720
625511378490121_bdid_408794957.png,625511378490121,408794957
982977110106321_bdid_390270638.png,982977110106321,390270638
299086818403035_bdid_310929859.png,299086818403035,310929859
391564460603565_bdid_288174156.png,391564460603565,288174156
1855204161625466_bdid_361643531.png,1855204161625466,361643531
158546753215895_bdid_184107811.png,158546753215895,184107811
165543739204972_bdid_506525865.png,165543739204972,506525865
462644929477922_bdid_437538985.png,462644929477922,437538985
992685172353412_bdid_506536621.png,992685172353412,506536621
1641864193294009_bdid_1109179967.png,1641864193294009,1109179967
1039554213339227_bdid_310940081.png,1039554213339227,310940081
511185837253316_bdid_290089917.png,511185837253316,290089917
1090987275297621_bdid_408795174.png,1090987275297621,408795174
513247867939565_bdid_353411576.png,513247867939565,353411576
335758816207536_bdid_277946570.png,335758816207536,277946570
999862605182951_bdid_681047192.png,999862605182951,681047192
993382499177686_bdid_312210991.png,993382499177686,312210991
173814381646385_bdid_690992198.png,173814381646385,690992198
384316239957338_bdid_835927662.png,384316239957338,835927662
1678677199561413_bdid_183549687.png,1678677199561413,183549687
374175247904337_bdid_290705869.png,374175247904337,290705869
772340305083735_bdid_806696611.png,772340305083735,806696611
1978363089247078_bdid_506536620.png,1978363089247078,506536620
3648304265440407_bdid_323394231.png,3648304265440407,323394231
1040949309854325_bdid_330466048.png,1040949309854325,330466048
360279939909486_bdid_308704901.png,360279939909486,308704901
987117685900501_bdid_289315182.png,987117685900501,289315182
379754705137953_bdid_288034817.png,379754705137953,288034817
851157906454115_bdid_355907160.png,851157906454115,355907160
552418649428934_bdid_506525557.png,552418649428934,506525557
513042286858422_bdid_187391204.png,513042286858422,187391204
454615523987878_bdid_356388341.png,454615523987878,356388341
1415955835954521_bdid_711848134.png,1415955835954521,711848134
334777911671705_bdid_990203323.png,334777911671705,990203323
644956519937188_bdid_506448524.png,644956519937188,506448524
410512155220284_bdid_175211588.png,410512155220284,175211588
124716670143265_bdid_156307483.png,124716670143265,156307483
1130279814906622_bdid_353385333.png,1130279814906622,353385333
155823320228012_bdid_186895764.png,155823320228012,186895764
1553791561716586_bdid_291398167.png,1553791561716586,291398167
3762160407435091_bdid_310910261.png,3762160407435091,310910261
185329546790346_bdid_124469613.png,185329546790346,124469613
1615899912598848_bdid_289315214.png,1615899912598848,289315214
772082361703165_bdid_638655488.png,772082361703165,638655488
681720747392626_bdid_601173726.png,681720747392626,601173726
1515273466061691_bdid_807680053.png,1515273466061691,807680053
2288207831511910_bdid_291703344.png,2288207831511910,291703344
3101160736767152_bdid_291399030.png,3101160736767152,291399030
5086312591424428_bdid_690931982.png,5086312591424428,690931982
1441836293151316_bdid_175211528.png,1441836293151316,175211528
970013804474622_bdid_437139878.png,970013804474622,437139878
479521734585940_bdid_437116662.png,479521734585940,437116662
819677379528386_bdid_301876690.png,819677379528386,301876690
500064405186886_bdid_179242293.png,500064405186886,179242293
488038127239872_bdid_182955959.png,488038127239872,182955959
478269101330873_bdid_288191333.png,478269101330873,288191333
3072373909759738_bdid_288142269.png,3072373909759738,288142269
443129808549250_bdid_677461451.png,443129808549250,677461451
1012565293775498_bdid_287963042.png,1012565293775498,287963042
378297884016935_bdid_806696613.png,378297884016935,806696613
1932354616918899_bdid_1008657189.png,1932354616918899,1008657189
734878938855108_bdid_22480419.png,734878938855108,22480419
616519616199959_bdid_267620512.png,616519616199959,267620512
396956846718323_bdid_288197286.png,396956846718323,288197286
1562293084319451_bdid_262834207.png,1562293084319451,262834207
811878770548854_bdid_184095307.png,811878770548854,184095307
461923579608219_bdid_186377230.png,461923579608219,186377230
1188026232216467_bdid_330467675.png,1188026232216467,330467675
776915250867748_bdid_179222513.png,776915250867748,179222513
1230344964601382_bdid_471332361.png,1230344964601382,471332361
315413804939375_bdid_408799113.png,315413804939375,408799113
1340634466415886_bdid_288006193.png,1340634466415886,288006193
